,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
64,ref-m.3.4.7.4.13-ref-m.3.4.7.4.29,ref-sifre-n.8.1.31-ref-sifre-n.8.1.46,381399,381486,59280,59295,ref-m.3.4.7.4.13,ref-m.3.4.7.4.29,17673,17751,2606,2619,ref-sifre-n.8.1.31,ref-sifre-n.8.1.46,עליה חייבין עליה על ביאת מקדש וכל טומאה מן המת שאין הנזיר מגלח עליה אין חייבין עליה ,עליה מקל וחומר ומה נדה שחיבים על ביאתה כרת בעלה נאמן עליה סוטה שאין חיבים על ,17,16,161,64,0.6547619047619048,0.7894736842105263
66,ref-m.5.7.5.8.52-ref-m.5.7.5.8.69,ref-sifre-n.8.1.156-ref-sifre-n.8.1.170,759994,760082,118352,118366,ref-m.5.7.5.8.52,ref-m.5.7.5.8.69,18322,18390,2705,2719,ref-sifre-n.8.1.156,ref-sifre-n.8.1.170,וזה חטאת ושניהם מביאים חטאת אחת רבי יוסי אומר כל חטאת שהיא באה על חטא אין שנים מביאים ,חוטא באה על תטא ומנחה זו באה על חטא אם למדתי למנחת חוטא שאינה באה ,18,15,436,66,0.6744186046511628,0.7777777777777778
68,ref-m.3.5.2.1.42-ref-m.3.5.2.1.60,ref-sifre-n.8.1.182-ref-sifre-n.8.1.194,387615,387707,60331,60347,ref-m.3.5.2.1.42,ref-m.3.5.2.1.60,18438,18501,2729,2737,ref-sifre-n.8.1.182,ref-sifre-n.8.1.194,החטין וזו באה מן השעורין מנחת העומר אף על פי שבאה מן השעורין היא היתה באה גרש וזו באה ,שעורים למה נאמר שהיה בדין הואיל ומנחת חוטא באה על חטא וזו באה ,19,13,181,68,0.6511627906976745,0.7647058823529411
69,ref-m.5.7.5.8.44-ref-m.5.7.5.8.69,ref-sifre-n.8.1.189-ref-sifre-n.8.1.197,759955,760082,118346,118366,ref-m.5.7.5.8.44,ref-m.5.7.5.8.69,18477,18511,2732,2740,ref-sifre-n.8.1.189,ref-sifre-n.8.1.197,חטאת ואשם תלוי רבי שמעון אומר זה חטאת וזה חטאת ושניהם מביאים חטאת אחת רבי יוסי אומר כל חטאת שהיא באה על חטא אין שנים מביאים ,חוטא באה על חטא וזו באה על חטא אם ,26,9,435,69,0.7580645161290323,0.8235294117647058
71,ref-m.3.5.2.1.65-ref-m.3.5.2.1.72,ref-sifre-n.8.1.228-ref-sifre-n.8.1.235,387728,387768,60350,60357,ref-m.3.5.2.1.65,ref-m.3.5.2.1.72,18660,18700,2765,2772,ref-sifre-n.8.1.228,ref-sifre-n.8.1.235,כשם שמעשיה מעשה בהמה כך קרבנה מאכל בהמה ,כשם שמעשיה מעשה בהמה כך קרבנה מאכל בהמה ,8,8,182,71,0.0,0.0
73,ref-m.5.2.5.3.58-ref-m.5.2.5.4.14,ref-sifre-n.8.1.236-ref-sifre-n.8.1.257,664058,664141,103283,103295,ref-m.5.2.5.3.58,ref-m.5.2.5.4.14,18701,18802,2773,2792,ref-sifre-n.8.1.236,ref-sifre-n.8.1.257,ולא לבונה וחייב על השמן בפני עצמו ועל הלבונה בפני עצמה נתן עליה שמן פסלה לבונה ,לא ישים עליה שמן מגיד שאם נתן עליה שמן ולבונה עובר בלא תעשה או כשם שעובר על שמנו כך עובר על לבונתו ,16,22,382,73,0.6767676767676768,0.7222222222222222
74,ref-m.5.2.5.3.58-ref-m.5.2.5.4.14,ref-sifre-n.8.1.277-ref-sifre-n.8.1.291,664058,664141,103283,103295,ref-m.5.2.5.3.58,ref-m.5.2.5.4.14,18904,18975,2809,2823,ref-sifre-n.8.1.277,ref-sifre-n.8.1.291,ולא לבונה וחייב על השמן בפני עצמו ועל הלבונה בפני עצמה נתן עליה שמן פסלה לבונה ,לא ישים יצק עליו שמן ולא יתן עליו לבונה מגיד שאם נתן עליו שמן ולבונה ,16,15,383,74,0.4936708860759494,0.5714285714285714
76,ref-m.3.5.3.5.7-ref-m.3.5.3.5.39,ref-sifre-n.8.1.516-ref-sifre-n.8.1.552,390115,390291,60748,60779,ref-m.3.5.3.5.7,ref-m.3.5.3.5.39,20071,20263,3014,3049,ref-sifre-n.8.1.516,ref-sifre-n.8.1.552,במים המרים ואם אתה אומר הזכות תולה במים המאררים מדהה אתה את המים בפני כל הנשים השותות ומוציא אתה שם רע על הטהורות ששתו שאומרים טמאות הן אלא שתלתה להן זכות רבי אומר ,אומר אין זכות תולה במים המרים אם אתה אומר שהזכות תולה במים המרים מדחה אתה את המים בפני כל הנשים ושותות ומוציא אתה שם רע על הטהורות ששתו ויאמרו טמאות היו אלא שתלתה להן זכות רבי אומר ,33,37,202,76,0.17679558011049723,0.20833333333333337
78,ref-m.3.5.3.4.3-ref-m.3.5.3.4.18,ref-sifre-n.8.1.589-ref-sifre-n.8.1.605,389627,389729,60667,60682,ref-m.3.5.3.4.3,ref-m.3.5.3.4.18,20452,20557,3078,3094,ref-sifre-n.8.1.589,ref-sifre-n.8.1.605,לשתות עד שפניה מוריקות ועיניה בולטות והיא מתמלאת גידין והם אומרים הוציאוה הוציאוה שלא תטמא העזרה ,שותה פניה מוריקות ועיניה בולטות וכמין שרביטין היו מורקים בה והם אומרים מהרו והוציאוה שלא תטמא העזרה ,16,17,200,78,0.34,0.4444444444444444
79,ref-m.5.9.5.6.52-ref-m.5.9.5.6.58,ref-sifre-n.9.1.29-ref-sifre-n.9.1.35,781555,781594,121739,121744,ref-m.5.9.5.6.52,ref-m.5.9.5.6.58,20711,20748,3121,3126,ref-sifre-n.9.1.29,ref-sifre-n.9.1.35,וראש המעמד היה מעמיד את הטמאים בשער ,ראש המעמד היה מעמיד את הטמאים בשער ,7,7,444,79,0.027777777777777776,0.0
80,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,10,10,319,80,0.1702127659574468,0.4285714285714286
81,ref-m.3.5.1.5.53-ref-m.3.5.1.6.15,ref-sifre-n.11.1.57-ref-sifre-n.11.1.91,385953,386091,60046,60068,ref-m.3.5.1.5.53,ref-m.3.5.1.6.15,22313,22496,3364,3395,ref-sifre-n.11.1.57,ref-sifre-n.11.1.91,נאה לא היה מגלהו ואם היה שערה נאה לא היה סותרו היתה מתכסה בלבנים מכסה בשחורים היו עליה כלי זהב וקטליאות נזמים וטבעות מעבירים ממנה כדי ,נאה לא היה מגלהו ואם היה שערה נאה לא היה הי סותרו היתה מכוסה לבנים מכסה שחורים היו שחורים נאה לה מפשיטן ומלבישים אותה כעורים היו עליה כלי זהב קטלאות ונזמים וטבעות מסלקים הימנה כדי ,26,35,173,81,0.3388888888888889,0.41666666666666663
83,ref-m.2.5.3.4.2-ref-m.2.5.3.4.7,ref-sifre-n.11.1.112-ref-sifre-n.11.1.119,216458,216484,33437,33442,ref-m.2.5.3.4.2,ref-m.2.5.3.4.7,22601,22636,3415,3422,ref-sifre-n.11.1.112,ref-sifre-n.11.1.119,סדין של בוץ בינו לבין העם ,סדין של בוץ היה פורס בינו לבין העם ,6,8,63,83,0.2571428571428571,0.1428571428571429
84,ref-m.2.5.3.6.7-ref-m.2.5.3.6.12,ref-sifre-n.11.1.112-ref-sifre-n.11.1.119,216910,216936,33516,33521,ref-m.2.5.3.6.7,ref-m.2.5.3.6.12,22601,22636,3415,3422,ref-sifre-n.11.1.112,ref-sifre-n.11.1.119,סדין של בוץ בינו לבין העם ,סדין של בוץ היה פורס בינו לבין העם ,6,8,64,84,0.2571428571428571,0.1428571428571429
85,ref-m.3.5.1.6.25-ref-m.3.5.1.6.46,ref-sifre-n.11.1.148-ref-sifre-n.11.1.175,386143,386272,60077,60098,ref-m.3.5.1.6.25,ref-m.3.5.1.6.46,22776,22939,3450,3477,ref-sifre-n.11.1.148,ref-sifre-n.11.1.175,וכל הרוצה לראות בא לראות חוץ מעבדיה ושפחותיה מפני שלבה גס בהן וכל הנשים מותרות לראותה שנאמר ונוסרו כל הנשים ולא תעשינה ,כל הרוצה לראות בה רואה חוץ מעבדיה ושפחותיה מפני שלבה גס בהן אחד האנשים ואחד הנשים אחד קרובים ואחד רחוקים מותרים לראותה שנאמר ונוסרו כל הנשים ולא תעשינה ,22,28,174,85,0.2894736842105263,0.19999999999999996
86,ref-m.3.6.7.4.10-ref-m.3.6.7.4.16,ref-sifre-n.11.1.153-ref-sifre-n.11.1.159,418196,418228,65151,65157,ref-m.3.6.7.4.10,ref-m.3.6.7.4.16,22800,22839,3455,3461,ref-sifre-n.11.1.153,ref-sifre-n.11.1.159,שפחה חוץ משפחתה מפני שלבה גס בה ,חוץ מעבדיה ושפחותיה מפני שלבה גס בהן ,7,7,226,86,0.3783783783783784,0.375
88,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,23318,23410,3535,3551,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,19,17,323,88,0.40860215053763443,0.6153846153846154
89,ref-m.3.5.7.5.40-ref-m.3.5.7.5.50,ref-sifre-n.12.1.17-ref-sifre-n.12.1.27,395650,395702,61631,61641,ref-m.3.5.7.5.40,ref-m.3.5.7.5.50,23351,23410,3541,3551,ref-sifre-n.12.1.17,ref-sifre-n.12.1.27,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן ,מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,11,11,215,89,0.45614035087719296,0.5555555555555556
90,ref-m.3.5.2.3.27-ref-m.3.5.2.3.31,ref-sifre-n.12.1.116-ref-sifre-n.12.1.120,388226,388252,60440,60444,ref-m.3.5.2.3.27,ref-m.3.5.2.3.31,23868,23894,3616,3620,ref-sifre-n.12.1.116,ref-sifre-n.12.1.120,יתן ה' אותך לאלה ולשבועה ,יתן ה' אותך לאלה ולשבועה ,5,5,183,90,0.0,0.0
91,ref-m.3.5.2.3.61-ref-m.3.5.2.3.65,ref-sifre-n.12.1.116-ref-sifre-n.12.1.120,388406,388432,60467,60471,ref-m.3.5.2.3.61,ref-m.3.5.2.3.65,23868,23894,3616,3620,ref-sifre-n.12.1.116,ref-sifre-n.12.1.120,יתן ה' אותך לאלה ולשבועה ,יתן ה' אותך לאלה ולשבועה ,5,5,188,91,0.0,0.0
92,ref-m.3.5.1.4.15-ref-m.3.5.1.4.42,ref-sifre-n.12.1.146-ref-sifre-n.12.1.171,385476,385632,59967,59994,ref-m.3.5.1.4.15,ref-m.3.5.1.4.42,24013,24152,3642,3667,ref-sifre-n.12.1.146,ref-sifre-n.12.1.171,ואומרים לה בתי הרבה יין עושה הרבה שחוק עושה הרבה ילדות עושה הרבה שכנים הרעים עושים עשי לשמו הגדול שנכתב בקדושה שלא ימחה על המים ואומרים לפניה דברים ,אומר לה הרבה יין עושה הרבה שחוק עושה הרבה ילדות עושה הרבה קדמוך ונשטפו אל תגרמי לשם הגדול הנכתב בקדושה שימחה על המים אומר לפניה דברי ,28,26,170,92,0.24324324324324326,0.5
93,ref-m.3.5.1.4.40-ref-m.3.5.1.4.50,ref-sifre-n.12.1.184-ref-sifre-n.12.1.194,385612,385675,59992,60002,ref-m.3.5.1.4.40,ref-m.3.5.1.4.50,24230,24289,3680,3690,ref-sifre-n.12.1.184,ref-sifre-n.12.1.194,ואומרים לפניה דברים שאינה כדאי לשומען היא וכל משפחת בית אביה ,ואמר לפניה דברים שאינן כדאי לשמען היא וכל משפחת בית אביה ,11,11,171,93,0.08196721311475409,0.18181818181818177
94,ref-m.3.5.2.3.58-ref-m.3.5.2.3.65,ref-sifre-n.14.1.52-ref-sifre-n.14.1.60,388392,388432,60464,60471,ref-m.3.5.2.3.58,ref-m.3.5.2.3.65,25004,25051,3800,3808,ref-sifre-n.14.1.52,ref-sifre-n.14.1.60,אינו כותב אלא יתן ה' אותך לאלה ולשבועה ,"שאינם אלא ביו""ד הא יתן ה' אותך לאלה ולשבועה ",8,9,187,94,0.2727272727272727,0.4444444444444444
95,ref-m.3.5.2.3.27-ref-m.3.5.2.3.31,ref-sifre-n.14.1.56-ref-sifre-n.14.1.60,388226,388252,60440,60444,ref-m.3.5.2.3.27,ref-m.3.5.2.3.31,25025,25051,3804,3808,ref-sifre-n.14.1.56,ref-sifre-n.14.1.60,יתן ה' אותך לאלה ולשבועה ,יתן ה' אותך לאלה ולשבועה ,5,5,184,95,0.0,0.0
97,ref-m.3.5.7.5.38-ref-m.3.5.7.5.50,ref-sifre-n.14.1.85-ref-sifre-n.14.1.98,395640,395702,61629,61641,ref-m.3.5.7.5.38,ref-m.3.5.7.5.50,25161,25231,3824,3837,ref-sifre-n.14.1.85,ref-sifre-n.14.1.98,אלון מורה מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן ,ונאמר להלן אלה מה אלה האמורה כאן עשה שבועה כאלה אף אלה האמורה להלן ,13,14,213,97,0.582089552238806,0.6
98,ref-m.3.5.2.3.32-ref-m.3.5.2.3.43,ref-sifre-n.15.1.6-ref-sifre-n.15.1.20,388253,388327,60445,60456,ref-m.3.5.2.3.32,ref-m.3.5.2.3.43,25566,25644,3893,3904,ref-sifre-n.15.1.6,ref-sifre-n.15.1.20,ובאו המים המאררים האלה במעיך לצבות בטן ולנפיל ירך ואינו כותב ואמרה ,ובאו המים המאררים האלה ר' יוסי הגלילי אומר זה בטנו וירכו של בועל אתה אומר ,12,15,185,98,0.5,0.631578947368421
99,ref-m.3.5.2.3.37-ref-m.3.5.2.3.40,ref-sifre-n.15.1.49-ref-sifre-n.15.1.52,388287,388308,60450,60453,ref-m.3.5.2.3.37,ref-m.3.5.2.3.40,25783,25803,3925,3928,ref-sifre-n.15.1.49,ref-sifre-n.15.1.52,לצבות בטן ולנפיל ירך ,לצבות בטן ונפול ירך ,4,4,186,99,0.09523809523809523,0.4
100,ref-m.3.5.6.4.9-ref-m.3.5.6.4.29,ref-sifre-n.15.1.86-ref-sifre-n.15.1.95,394730,394849,61483,61503,ref-m.3.5.6.4.9,ref-m.3.5.6.4.29,25990,26040,3955,3963,ref-sifre-n.15.1.86,ref-sifre-n.15.1.95,אומרת נטמאת ואשה אומרת לא נטמאת היתה שותה אחד אומר נטמאת ושנים אומרים לא נטמאת היתה שותה שנים אומרים נטמאת ואחד אומר ,ואמרה האשה אמן אמן אמן שלא נטמאתי אמן שלא אטמא ,22,10,206,100,0.6923076923076923,0.7272727272727273
102,ref-m.3.5.2.5.4-ref-m.3.5.2.6.3,ref-sifre-n.15.1.86-ref-sifre-n.15.1.128,388704,388917,60514,60552,ref-m.3.5.2.5.4,ref-m.3.5.2.6.3,25990,26190,3955,3995,ref-sifre-n.15.1.86,ref-sifre-n.15.1.128,אומרת אמן אמן אמן על האלה אמן על השבועה אמן מאיש זה אמן מאיש אחר אמן שלא שטיתי ארוסה ונשואה ושומרת יבם וכנוסה אמן שלא נטמאתי ואם נטמאתי יבאו בי רבי מאיר אומר אמן שלא נטמאתי אמן שלא אטמא הכל שוין שאין ,ואמרה האשה אמן אמן אמן שלא נטמאתי אמן שלא אטמא דברי רבי מאיר ואין חכמים מודים בדבר אלא אמן שלא נטמאתי ואם נטמאתי יבאו לה אמן עם איש זה אמן עם איש אחר אמן אם ארוסה אמן אם נשואה אמן אם שומרת יבם ,42,43,192,102,0.59,0.40740740740740744
103,ref-m.4.7.8.2.47-ref-m.4.7.8.2.64,ref-sifre-n.15.1.90-ref-sifre-n.15.1.111,584333,584433,90826,90842,ref-m.4.7.8.2.47,ref-m.4.7.8.2.64,26011,26122,3958,3978,ref-sifre-n.15.1.90,ref-sifre-n.15.1.111,נטמאה אמרו להם חכמים אם מאמינים אתם שהורהנה האמינו שלא נסתרה ושלא נטמאה ואם אין אתם מאמינים שלא ,אמן שלא נטמאתי אמן שלא אטמא דברי רבי מאיר ואין חכמים מודים בדבר אלא אמן שלא נטמאתי ואם נטמאתי יבאו לה אמן ,18,22,300,103,0.6792452830188679,0.6875
104,ref-m.3.5.2.5.13-ref-m.3.5.2.5.37,ref-sifre-n.15.1.104-ref-sifre-n.15.1.129,388746,388875,60522,60544,ref-m.3.5.2.5.13,ref-m.3.5.2.5.37,26083,26194,3971,3996,ref-sifre-n.15.1.104,ref-sifre-n.15.1.129,אמן מאיש זה אמן מאיש אחר אמן שלא שטיתי ארוסה ונשואה ושומרת יבם וכנוסה אמן שלא נטמאתי ואם נטמאתי יבאו בי רבי מאיר אומר אמן ,אמן שלא נטמאתי ואם נטמאתי יבאו לה אמן עם איש זה אמן עם איש אחר אמן אם ארוסה אמן אם נשואה אמן אם שומרת יבם אמן ,25,26,193,104,0.6639344262295082,0.38888888888888884
106,ref-m.3.5.7.5.40-ref-m.3.5.7.5.50,ref-sifre-n.16.1.12-ref-sifre-n.16.1.34,395650,395702,61631,61641,ref-m.3.5.7.5.40,ref-m.3.5.7.5.50,27022,27139,4113,4132,ref-sifre-n.16.1.12,ref-sifre-n.16.1.34,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן ,האלה הכהן למה נאמר שהיה בדין נאמר כאן וכתב ונאמר להלן וכתב מה וכתב האמור להלן כשר בכל אדם אף וכתב האמור כאן ,11,23,216,106,0.6481481481481481,0.75
107,ref-m.4.10.1.4.38-ref-m.4.10.1.4.59,ref-sifre-n.16.1.18-ref-sifre-n.16.1.36,624107,624220,97184,97205,ref-m.4.10.1.4.38,ref-m.4.10.1.4.59,27053,27148,4116,4134,ref-sifre-n.16.1.18,ref-sifre-n.16.1.36,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן עד שיהיו כולם ,נאמר כאן וכתב ונאמר להלן וכתב מה וכתב האמור להלן כשר בכל אדם אף וכתב האמור כאן כשר בכל ,22,19,339,107,0.4672897196261682,0.6428571428571428
108,ref-m.3.6.2.4.26-ref-m.3.6.2.4.33,ref-sifre-n.16.1.109-ref-sifre-n.16.1.118,407899,407942,63527,63532,ref-m.3.6.2.4.26,ref-m.3.6.2.4.33,27538,27587,4190,4196,ref-sifre-n.16.1.109,ref-sifre-n.16.1.118,כותבין לא על הנייר המחוק ולא על הדיפתרא ,כותבים לא על הלוח ולא על הנייר ולא על הדפתרא ,8,10,224,108,0.35555555555555557,0.2857142857142857
109,ref-m.3.5.2.4.2-ref-m.3.5.2.4.32,ref-sifre-n.16.1.109-ref-sifre-n.16.1.137,388519,388687,60485,60510,ref-m.3.5.2.4.2,ref-m.3.5.2.4.32,27538,27696,4190,4214,ref-sifre-n.16.1.109,ref-sifre-n.16.1.137,כותב לא על הלוח ולא על הנייר ולא על הדפתרא אלא על המגילה שנאמר בספר ואינו כותב לא בקומוס ולא בקנקנתום ולא בכל דבר שרושם אלא בדיו שנאמר ומחה כתב שיכול ,כותבים לא על הלוח ולא על הנייר ולא על הדפתרא אלא במגלה שנאמר בספר ואינו כותב לא בקומוס המש בקנקנתום אלא בדיו שנאמר ומחה על מי המרים כתב שיכול ,31,29,190,109,0.23333333333333334,0.25
111,ref-m.3.5.3.2.25-ref-m.3.5.3.3.7,ref-sifre-n.17.1.24-ref-sifre-n.17.1.40,389298,389407,60613,60629,ref-m.3.5.3.2.25,ref-m.3.5.3.3.7,27818,27907,4238,4250,ref-sifre-n.17.1.24,ref-sifre-n.17.1.40,שנאמר ואחר ישקה את האשה את המים אם השקה ואחר כך הקריב את מנחתה כשרה עד שלא נמחקה המגילה אמרה איני שותה ,נאמר ואחר ישקה את האשה מה תלמוד לומר והשקה את האשה שאם נמחקה המגלה ואמרה איני שותה ,22,17,196,111,0.36893203883495146,0.5263157894736843
