baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-t,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-t.1.2.3.16.4-ref-t.1.2.3.16.17,ref-sifre-d.285.3.15-ref-sifre-d.285.3.31,45376,45461,ref-t.1.2.3.16.4,ref-t.1.2.3.16.17,268630,268734,ref-sifre-d.285.3.15,ref-sifre-d.285.3.31,שכחה בעריסין גדולים כל שאין יכול לפשוט את ידו וליטלה בעריסין קטנים משיעבר הימנו ,שכחה בעריס גפן כסוכה כל שאינו יכול לפשוט את ידו לאחור וליטלה וברגליותסרוחה על הארץ משיעבור הימנה ,14,17,999,999.0,55,55.0,0.3608247422680412,0.5,7,שכחה כל יכול לפשוט את ידו וליטלה,2060000041,14,17
ref-t.1.2.4.2.3-ref-t.1.2.4.2.12,ref-sifre-d.110.3.11-ref-sifre-d.110.3.18,45851,45898,ref-t.1.2.4.2.3,ref-t.1.2.4.2.12,149918,149957,ref-sifre-d.110.3.11,ref-sifre-d.110.3.18,לעני בשעת מעשר שני מחצי קב חטין או קב שעורין ,לעני בגורן מחצי קב חטים או קב שעורים ,10,8,444,444.0,56,56.0,0.2888888888888888,0.7272727272727273,5,לעני מחצי קב או קב,2060000042,10,8
ref-t.1.2.4.2.3-ref-t.1.2.4.2.12,ref-sifre-d.303.2.12-ref-sifre-d.303.2.19,45851,45898,ref-t.1.2.4.2.3,ref-t.1.2.4.2.12,288870,288909,ref-sifre-d.303.2.12,ref-sifre-d.303.2.19,לעני בשעת מעשר שני מחצי קב חטין או קב שעורין ,לעני בגורן מחצי קב חטים או קב שעורים ,10,8,1103,1103.0,57,56.0,0.2888888888888888,0.7272727272727273,5,לעני מחצי קב או קב,2060000043,10,8
ref-t.1.2.4.10.36-ref-t.1.2.4.10.48,ref-sifre-d.117.8.7-ref-sifre-d.117.8.21,47741,47801,ref-t.1.2.4.10.36,ref-t.1.2.4.10.48,155555,155634,ref-sifre-d.117.8.7,ref-sifre-d.117.8.21,מילת נותנין לו כלי מילת מעה נותנין לו מאה מעה עיסה נותנין לו ,ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן נותנים ,13,15,488,484.0,58,58.0,0.5789473684210527,0.9230769230769232,1,לו,2060000044,13,15
ref-t.1.2.4.10.36-ref-t.1.2.4.10.60,ref-sifre-d.118.3.10-ref-sifre-d.118.3.37,47741,47861,ref-t.1.2.4.10.36,ref-t.1.2.4.10.60,156152,156284,ref-sifre-d.118.3.10,ref-sifre-d.118.3.37,לתת לו פת נותנים לו פת הראוי לתת לו עסה נותנים לו עסה הראוי לתת לו מעה נותנים לו מעה הראוי להאכילו בתוך פיו מאכילים אותו בתוך פיו,לתת לו פת נותנים לו פת הראוי לתת לו עסה נותנים לו עסה הראוי לתת לו מעה נותנים לו מעה הראוי להאכילו בתוך פיו מאכילים אותו בתוך פיו,28,28,490,490.0,59,59.0,0.0,0.0,28,לתת לו פת נותנים לו פת הראוי לתת לו עסה נותנים לו עסה הראוי לתת לו מעה נותנים לו מעה הראוי להאכילו בתוך פיו מאכילים אותו בתוך פיו,2060000045,28,28
ref-t.1.2.4.10.71-ref-t.1.2.4.10.105,ref-sifre-d.116.17.8-ref-sifre-d.116.19.9,47906,48089,ref-t.1.2.4.10.71,ref-t.1.2.4.10.105,154618,154815,ref-sifre-d.116.17.8,ref-sifre-d.116.19.9,לו זו אשה כעניין שנאמר אעשה לו עזר כנגדו,ומעשה בהלל הזקן שנתן לעני בן טובים סוס אחד שהיה מתעמל בו ועבד אחד שהוא משמשו שוב מעשה בגליל העליון שהיו מעלים לאדם ליטרא בשר של ציפור בכל יום לו זו אשה כעניין שנאמר אעשה לו עזר כנגדו,9,38,475,474.0,61,61.0,0.7802197802197802,0.7666666666666666,9,לו זו אשה כעניין שנאמר אעשה לו עזר כנגדו,2060000046,9,38
ref-t.1.2.4.11.21-ref-t.1.2.4.11.26,ref-sifre-d.303.3.9-ref-sifre-d.303.3.14,48207,48241,ref-t.1.2.4.11.21,ref-t.1.2.4.11.26,288985,289020,ref-sifre-d.303.3.9,ref-sifre-d.303.3.14,אמרו משפחת בית נבטלה היתה בירושלם ,אמרו משפחות בית נבטלה היתה בירושלם ,6,6,1104,1104.0,64,64.0,0.0285714285714285,0.0,5,אמרו בית נבטלה היתה בירושלם,2060000047,6,6
ref-t.1.2.4.11.34-ref-t.1.2.4.12.1,ref-sifre-d.303.3.16-ref-sifre-d.303.4.1,48282,48346,ref-t.1.2.4.11.34,ref-t.1.2.4.12.1,289028,289092,ref-sifre-d.303.3.16,ref-sifre-d.303.4.1,להם חכמים שלש מאות שקלי זהב ולא רצו להוציאן חוץ מירושלם האומר ,להם חכמים ו' מאות ככרי זהב ולא רצו להוציאם חוץ לירושלים ואמרת ,12,12,1105,1105.0,65,65.0,0.1935483870967742,0.5,7,להם חכמים מאות זהב ולא רצו חוץ,2060000048,12,12
ref-t.1.2.4.12.8-ref-t.1.2.4.12.28,ref-sifre-d.116.14.8-ref-sifre-d.116.15.12,48381,48504,ref-t.1.2.4.12.8,ref-t.1.2.4.12.28,154257,154381,ref-sifre-d.116.14.8,ref-sifre-d.116.15.12,להתפרנס נותנים לו לשם הלואה וחוזרים ונותנים לו לשם מתנה,להתפרנס נותנים לו לשם הלואה וחוזרים ונותנים לו לשם מתנה תעביטנו זה שיש לו ואינו רוצה להתפרנס נותנים לו לשם מתנה וחוזרים,10,22,468,468.0,66,66.0,0.5378151260504201,0.4166666666666666,10,להתפרנס נותנים לו לשם הלואה וחוזרים ונותנים לו לשם מתנה,2060000049,10,22
ref-t.1.2.4.13.8-ref-t.1.2.4.13.16,ref-sifre-d.116.14.8-ref-sifre-d.116.14.17,48619,48673,ref-t.1.2.4.13.8,ref-t.1.2.4.13.16,154257,154314,ref-sifre-d.116.14.8,ref-sifre-d.116.14.17,ומפרנסין אותו נותנין לו לשם מתנה וחוזרין ונותנין לו ,להתפרנס נותנים לו לשם הלואה וחוזרים ונותנים לו לשם מתנה ,9,10,469,469.0,70,69.0,0.4642857142857143,0.8333333333333334,3,לו לשם לו,2060000050,9,10
ref-t.1.2.4.13.8-ref-t.1.2.4.13.14,ref-sifre-d.116.15.7-ref-sifre-d.116.15.12,48619,48661,ref-t.1.2.4.13.8,ref-t.1.2.4.13.14,154346,154381,ref-sifre-d.116.15.7,ref-sifre-d.116.15.12,ומפרנסין אותו נותנין לו לשם מתנה וחוזרין ,להתפרנס נותנים לו לשם מתנה וחוזרים ,7,6,473,473.0,69,69.0,0.2926829268292683,0.7777777777777778,3,לו לשם מתנה,2060000051,7,6
ref-t.1.2.4.17.1-ref-t.1.2.4.17.16,ref-sifre-d.82.2.14-ref-sifre-d.82.4.2,49178,49261,ref-t.1.2.4.17.1,ref-t.1.2.4.17.16,128965,129106,ref-sifre-d.82.2.14,ref-sifre-d.82.4.2,"עשה האמור בפרשה לא תוסף עליו ולא תגרע ממנו מכאן אמרו הניתנים במתנה אחת שנתערבו בניתנים במתנה אחת במתנות ארבע ינתנו במתנה אחת ד""א לא","עשה האמור בפרשה לא תוסף עליו ולא תגרע ממנו מכאן אמרו הניתנים במתנה אחת שנתערבו בניתנים במתנה אחת במתנות ארבע ינתנו במתנה אחת ד""א לא",20,20,321,321.0,71,71.0,0.0,0.0,25,"עשה האמור בפרשה לא תוסף עליו ולא תגרע ממנו מכאן אמרו הניתנים במתנה אחת שנתערבו בניתנים במתנה אחת במתנות ארבע ינתנו במתנה אחת ד""א לא",2060000052,25,25
ref-t.1.2.4.17.1-ref-t.1.2.4.18.3,ref-sifre-d.117.8.1-ref-sifre-d.117.8.59,49178,49489,ref-t.1.2.4.17.1,ref-t.1.2.4.18.3,155529,155813,ref-sifre-d.117.8.1,ref-sifre-d.117.8.59,כי בגלל הדבר הזה אם אמר ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן נותנים לו שכר אמירה כשכר מעשה לא אמר ליתן אבל אמר לאחרים תנו או לא אמר ליתן ולא אמר לאחרים תנו אבל נח לו בדברים טובים מנין שנותנים לו שכר על כך תלמוד לומר כי בגלל הדבר הזה יברכך,כי בגלל הדבר הזה אם אמר ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן נותנים לו שכר אמירה כשכר מעשה לא אמר ליתן אבל אמר לאחרים תנו או לא אמר ליתן ולא אמר לאחרים תנו אבל נח לו בדברים טובים מנין שנותנים לו שכר על כך תלמוד לומר כי בגלל הדבר הזה יברכך,59,59,484,484.0,73,73.0,0.0,0.0,57,כי בגלל הדבר הזה אם אמר ליתן ונתן נותנים לו שכר אמירה ושכר מעשה אמר ליתן ולא הספיק בידו ליתן נותנים לו שכר אמירה כשכר מעשה לא אמר ליתן אבל אמר לאחרים תנו או לא אמר ליתן ולא אמר לאחרים תנו אבל נח לו בדברים טובים מנין שנותנים לו שכר על כך תלמוד_לומר_כי בגלל הדבר הזה יברכך,2060000053,59,59
ref-t.1.2.4.20.7-ref-t.1.2.4.20.42,ref-sifre-d.117.1.1-ref-sifre-d.117.3.40,50351,50525,ref-t.1.2.4.20.7,ref-t.1.2.4.20.42,154816,155038,ref-sifre-d.117.1.1,ref-sifre-d.117.3.40,כל המעלים עיניו מן הצדקה כאלו עובד,השמר לך בלא תעשה פן בלא תעשה פן יהיה דבר עם לבבך בליעל לאמר,7,14,480,479.0,75,75.0,0.7966101694915254,1.0,0,,2060000054,7,14
ref-t.1.3.2.7.37-ref-t.1.3.2.7.42,ref-sifre-d.152.9.3-ref-sifre-d.152.9.8,56694,56732,ref-t.1.3.2.7.37,ref-t.1.3.2.7.42,180659,180697,ref-sifre-d.152.9.3,ref-sifre-d.152.9.8,והשקאת סוטה ועריפת עגלה וטהרת מצורע ,השקאת סוטה ועריפת העגלה וטהרת מצורע ,6,6,610,610.0,79,79.0,0.0555555555555555,0.0,4,סוטה ועריפת וטהרת מצורע,2060000055,6,6
ref-t.1.3.5.20.82-ref-t.1.3.5.20.86,ref-sifre-d.43.13.118-ref-sifre-d.43.13.122,74536,74560,ref-t.1.3.5.20.82,ref-t.1.3.5.20.86,79471,79495,ref-sifre-d.43.13.118,ref-sifre-d.43.13.122,לכן בגללכם ציון שדה תחרש ,לכן בגללכם ציון שדה תחרש ,5,5,118,117.0,81,80.0,0.0,0.0,5,לכן בגללכם ציון שדה תחרש,2060000056,5,5
ref-t.1.3.5.20.81-ref-t.1.3.5.20.86,ref-sifre-d.352.7.75-ref-sifre-d.352.7.80,74531,74560,ref-t.1.3.5.20.81,ref-t.1.3.5.20.86,369168,369197,ref-sifre-d.352.7.75,ref-sifre-d.352.7.80,שנא' לכן בגללכם ציון שדה תחרש ,שנא' לכן בגללכם ציון שדה תחרש ,6,6,1182,1182.0,80,80.0,0.0,0.0,6,שנא' לכן בגללכם ציון שדה תחרש,2060000057,6,6
ref-t.1.4.2.12.55-ref-t.1.4.2.12.61,ref-sifre-d.51.5.15-ref-sifre-d.51.5.25,94142,94180,ref-t.1.4.2.12.55,ref-t.1.4.2.12.61,99378,99437,ref-sifre-d.51.5.15,ref-sifre-d.51.5.25,וגבול ים והיה לכם הים הגדול וגבול ,גבולכם וכן הוא אומר וגבול ים והיה לכם הים הגדול וגבול ,1,5,144,144.0,82,82.0,0.3703703703703703,0.3333333333333333,7,וגבול ים והיה לכם הים הגדול וגבול,2060000058,7,11
ref-t.1.4.3.18.1-ref-t.1.4.3.18.9,ref-sifre-d.218.5.29-ref-sifre-d.218.5.36,99354,99403,ref-t.1.4.3.18.1,ref-t.1.4.3.18.9,220599,220643,ref-sifre-d.218.5.29,ref-sifre-d.218.5.36,המכניס שבלים לתוך ביתו לעשותן מלילות הרי זה תורם ,והכניס שטן לתוך ביתו ונעשה בנו סורר ומורה ,9,8,764,764.0,83,83.0,0.4897959183673469,0.8666666666666667,2,לתוך ביתו,2060000059,9,8
ref-t.1.4.5.10.134-ref-t.1.4.5.10.141,ref-sifre-d.36.1.47-ref-sifre-d.36.1.53,108215,108278,ref-t.1.4.5.10.134,ref-t.1.4.5.10.141,50928,50977,ref-sifre-d.36.1.47,ref-sifre-d.36.1.53,סתומה שנתערבה בפתוחות ונתפתחה סתומות סתומה בסתומות ונתפתחו ,לסתומים פתוחים ולפתוחים סתומים פרשה סתומה פתוחה ,8,7,79,79.0,84,84.0,0.5423728813559322,0.9,1,סתומה,2060000060,8,7
ref-t.1.4.6.4.27-ref-t.1.4.6.4.47,ref-sifre-d.188.3.29-ref-sifre-d.188.3.36,111513,111624,ref-t.1.4.6.4.27,ref-t.1.4.6.4.47,199216,199252,ref-sifre-d.188.3.29,ref-sifre-d.188.3.36,טהורה עולה אף טמאה תעלה אמרו להם בית שמיי לא אם אמרתם בטהורה שהיא עולה מתוך החולין להאכל לזרים תאמרו בטמאה ,לומר על טהור טמא ועל טמא טהור שהוא ,21,8,665,664.0,85,85.0,0.7663551401869159,0.6923076923076923,0,,2060000061,21,8
ref-t.1.4.6.4.104-ref-t.1.4.6.4.119,ref-sifre-d.71.7.1-ref-sifre-d.71.7.14,111940,112031,ref-t.1.4.6.4.104,ref-t.1.4.6.4.119,116000,116073,ref-sifre-d.71.7.1,ref-sifre-d.71.7.14,באוכלי תרומה לזרים טהור שאכל את הטהור וטהור שאכל את הטמא וטמא שאכל את הטהור וטמא ,"טמא יאכלנו אין לי אלא טמא טהור מנין ת""ל יאכלנו הטמא והטהור יחדיו יאכלנו ",6,7,231,230.0,86,86.0,0.7283950617283951,0.8333333333333334,2,טהור הטמא,2060000062,16,14
ref-t.1.4.6.4.104-ref-t.1.4.6.4.125,ref-sifre-d.75.12.7-ref-sifre-d.75.12.33,111940,112067,ref-t.1.4.6.4.104,ref-t.1.4.6.4.125,121427,121575,ref-sifre-d.75.12.7,ref-sifre-d.75.12.33,"הטהור והטמא יאכלנו אין לי אלא טמא טהור מנין ת""ל טהור יאכלנו הטמא והטהור יאכלנו מגיד ששניהם אוכלים בקערה אחת יכול אף תרומה תהא","בטהרה ת""ל הטהור והטמא יאכלנו אין לי אלא טמא טהור מנין ת""ל טהור יאכלנו הטמא והטהור יאכלנו מגיד ששניהם אוכלים בקערה אחת יכול אף תרומה תהא נאכלת",11,14,272,272.0,87,87.0,0.1134751773049645,0.0625,22,"הטהור והטמא יאכלנו אין_לי_אלא טמא טהור מנין ת""ל טהור יאכלנו הטמא והטהור יאכלנו מגיד ששניהם אוכלים בקערה אחת יכול אף תרומה תהא",2060000063,24,27
ref-t.1.4.6.4.136-ref-t.1.4.6.4.143,ref-sifre-d.71.7.1-ref-sifre-d.71.7.11,112125,112170,ref-t.1.4.6.4.136,ref-t.1.4.6.4.143,116000,116052,ref-sifre-d.71.7.1,ref-sifre-d.71.7.11,הטמא בעשה וטמא שאכל את הטהור וטמא שאכל ,"טמא יאכלנו אין לי אלא טמא טהור מנין ת""ל יאכלנו הטמא ",3,4,230,230.0,90,89.0,0.6923076923076923,0.7777777777777778,1,הטמא,2060000064,8,11
ref-t.1.4.6.4.131-ref-t.1.4.6.4.143,ref-sifre-d.75.12.7-ref-sifre-d.75.12.23,112096,112170,ref-t.1.4.6.4.131,ref-t.1.4.6.4.143,121427,121520,ref-sifre-d.75.12.7,ref-sifre-d.75.12.23,הטהור במצותו טהור שאכל את הטמא בעשה וטמא שאכל את הטהור וטמא שאכל ,"בטהרה ת""ל הטהור והטמא יאכלנו אין לי אלא טמא טהור מנין ת""ל טהור יאכלנו הטמא והטהור יאכלנו ",3,4,271,266.0,89,89.0,0.651685393258427,0.8,3,הטהור טהור הטמא,2060000065,13,17
ref-t.1.4.7.20.5-ref-t.1.4.7.20.21,ref-sifre-d.343.12.83-ref-sifre-d.343.12.97,120589,120673,ref-t.1.4.7.20.5,ref-t.1.4.7.20.21,359125,359211,ref-sifre-d.343.12.83,ref-sifre-d.343.12.97,שאמרו להם גוים תנו לנו אחד מכם ונהרגוהו ואם לאו הרי אנו הורגין את כולכם יהרגו כולן ,הורגנו כל היום כולכם נאים כולכם גבורים בואו והתערבו עמנו וישראל אומרים להם נאמר לכם ,17,15,1173,1173.0,91,91.0,0.7142857142857143,0.8095238095238095,1,כולכם,2060000066,17,15
ref-t.1.4.7.20.72-ref-t.1.4.7.20.82,ref-sifre-d.303.19.10-ref-sifre-d.304.1.5,120941,120997,ref-t.1.4.7.20.72,ref-t.1.4.7.20.82,290003,290082,ref-sifre-d.303.19.10,ref-sifre-d.304.1.5,ותבא האשה אל כל העם בחכמתה וגו' אמרה להן הואיל והוא ,בנו עשה עמנו מה שהבטחתנו השקיפה ממעון קדשך מן השמים וגו' ויאמר ה' אל משה הן ,11,16,1110,1110.0,92,92.0,0.7236842105263158,0.8125,1,וגו',2060000067,11,16
ref-t.1.4.8.6.6-ref-t.1.4.8.6.18,ref-sifre-d.109.4.16-ref-sifre-d.109.5.10,121975,122050,ref-t.1.4.8.6.6,ref-t.1.4.8.6.18,148528,148609,ref-sifre-d.109.4.16,ref-sifre-d.109.5.10,בה כעשר חייבת בתרומה במעשר ראשון ובמעשר שיני וחוזר ופודה את מעשר שיני ,"שנה שביעית שאינה חייבת במעשר יכול יהיו שני מעשרות נוהגים בה ת""ל שנת המעשר מעשר ",13,15,439,437.0,93,93.0,0.6455696202531646,0.75,3,חייבת במעשר מעשר,2060000068,13,15
ref-t.1.4.8.6.8-ref-t.1.4.8.6.18,ref-sifre-d.302.1.92-ref-sifre-d.302.1.103,121984,122050,ref-t.1.4.8.6.8,ref-t.1.4.8.6.18,288590,288660,ref-sifre-d.302.1.92,ref-sifre-d.302.1.103,חייבת בתרומה במעשר ראשון ובמעשר שיני וחוזר ופודה את מעשר שיני ,שנה שחייבת במעשר יצאת שנה שביעית שאינה חייבת במעשר יכול שני מעשרות ,11,12,1102,1102.0,94,93.0,0.6567164179104478,0.8,2,חייבת במעשר,2060000069,11,12
ref-t.1.4.8.18.32-ref-t.1.4.8.19.11,ref-sifre-d.72.7.16-ref-sifre-d.72.7.26,124248,124352,ref-t.1.4.8.18.32,ref-t.1.4.8.19.11,117613,117670,ref-sifre-d.72.7.16,ref-sifre-d.72.7.26,הריני או' תרומה לתוך תרומה נתן וחולין לתוך חולין נתן אם היה טבל מעשר ראשון ומעשר שיני הרי זה אסור שלא ,הורם ממנו תרומה ולא הורם ממנו מעשר ראשון מעשר ראשון ולא ,21,5,249,242.0,95,95.0,0.5882352941176471,0.8235294117647058,3,תרומה מעשר ראשון,2060000070,21,11
ref-t.1.5.1.3.40-ref-t.1.5.1.3.59,ref-sifre-d.81.6.27-ref-sifre-d.81.6.48,133513,133597,ref-t.1.5.1.3.40,ref-t.1.5.1.3.59,128654,128761,ref-sifre-d.81.6.27,ref-sifre-d.81.6.48,"שנאמר כי גם את בניהם ואת בנותיהם אין לי אלא בנים ובנות אבות ואמהות מנין ת""ל כי גם את בניהם ואת בנותיהם","שנאמר כי גם את בניהם ואת בנותיהם אין לי אלא בנים ובנות אבות ואמהות מנין ת""ל כי גם את בניהם ואת בנותיהם",15,15,319,319.0,96,96.0,0.0,0.0,20,"שנאמר כי גם את בניהם ואת בנותיהם אין_לי_אלא בנים ובנות אבות ואמהות מנין ת""ל כי גם את בניהם ואת בנותיהם",2060000071,22,22
ref-t.1.5.2.14.26-ref-t.1.5.2.14.44,ref-sifre-d.82.4.3-ref-sifre-d.82.4.11,138608,138710,ref-t.1.5.2.14.26,ref-t.1.5.2.14.44,129107,129154,ref-sifre-d.82.4.3,ref-sifre-d.82.4.11,תוסף עליו מנין שאין מוסיפים לא על לולב ולא על,תוסף עליו מנין שאין מוסיפים לא על לולב ולא על,10,10,329,329.0,98,98.0,0.0,0.0,10,תוסף עליו מנין שאין מוסיפים לא על לולב ולא על,2060000072,10,10
