baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-m,dam-lev,jac,id
ref-m.2.4.6.6.63-ref-m.2.4.6.6.77,ref-bible.0102.2.10.3-ref-bible.102.2.10.12,209378,209454,ref-m.2.4.6.6.63,ref-m.2.4.6.6.77,107614,107667,ref-bible.0102.2.10.3,ref-bible.0102.2.10.12,אשם לה' ואשם לכהנים ואומר כסף אשם וכסף חטאות לא יובא בית ה' לכהנים יהיו ,ותבאהו לבת פרעה ויהי לה לבן ותקרא שמו משה ותאמר ,15,10,30,30.0,62,62.0,0.7777777777777778,0.9375,1090000055
ref-m.2.4.6.6.68-ref-m.2.4.6.6.77,ref-bible.0206.12.17.1-ref-bible.206.12.17.10,209407,209454,ref-m.2.4.6.6.68,ref-m.2.4.6.6.77,742934,742983,ref-bible.0206.12.17.1,ref-bible.0206.12.17.10,כסף אשם וכסף חטאות לא יובא בית ה' לכהנים יהיו ,כסף אשם וכסף חטאות לא יובא בית יהוה לכהנים יהיו ,10,10,401,401.0,63,62.0,0.0625,0.125,1090000056
ref-m.2.4.8.5.26-ref-m.2.4.8.5.41,ref-bible.0101.6.15.3-ref-bible.0101.6.15.14,211904,211996,ref-m.2.4.8.5.26,ref-m.2.4.8.5.41,10195,10253,ref-bible.0101.6.15.3,ref-bible.0101.6.15.14,תעשה אתה שלש מאות אמה ארך התבה חמשים אמה רחבה ושלשים אמה,תעשה אתה שלש מאות אמה ארך התבה חמשים אמה רחבה ושלשים אמה,16,12,5,5.0,65,65.0,0.0,0.0,1090000057
ref-m.2.4.8.5.28-ref-m.2.4.8.5.37,ref-bible.0102.26.1.11-ref-bible.102.26.2.9,211916,211976,ref-m.2.4.8.5.28,ref-m.2.4.8.5.37,155929,156011,ref-bible.0102.26.1.11,ref-bible.0102.26.2.9,אמה ורחבה עשרים אמה ומשמונים ושתי רבוא נעשית ושתים עושין ,שני כרבים מעשה חשב תעשה אתם ארך היריעה האחת שמנה ועשרים באמה ורחב ארבע באמה ,10,15,61,61.0,66,64.0,0.7368421052631579,0.7058823529411764,1090000058
ref-m.2.4.8.5.26-ref-m.2.4.8.5.31,ref-bible.0209.41.2.14-ref-bible.209.41.2.19,211904,211936,ref-m.2.4.8.5.26,ref-m.2.4.8.5.31,1062652,1062683,ref-bible.0209.41.2.14,ref-bible.0209.41.2.19,ארכה ארבעים אמה ורחבה עשרים אמה ,ארכו ארבעים אמה ורחב עשרים אמה ,6,6,475,471.0,64,64.0,0.0625,0.0,1090000059
ref-m.2.5.2.5.3-ref-m.2.5.2.5.8,ref-bible.0312.24.16.2-ref-bible.312.24.17.6,215061,215095,ref-m.2.5.2.5.3,ref-m.2.5.2.5.8,1503604,1503666,ref-bible.0312.24.16.2,ref-bible.0312.24.17.6,בתשעה בעשרה באחד עשר בשנים עשר ,תשעה עשר ליחזקאל העשרים ליכין אחד ועשרים לגמול שנים ועשרים ,6,10,643,640.0,68,68.0,0.576271186440678,0.4285714285714286,1090000060
ref-m.2.5.2.5.3-ref-m.2.5.2.5.8,ref-bible.0312.25.26.1-ref-bible.312.25.29.2,215061,215095,ref-m.2.5.2.5.3,ref-m.2.5.2.5.8,1505773,1505903,ref-bible.0312.25.26.1,ref-bible.0312.25.29.2,בתשעה בעשרה באחד עשר בשנים עשר ,לתשעה עשר למלותי בניו ואחיו שנים עשר לעשרים לאליתה בניו ואחיו שנים עשר לאחד ועשרים להותיר בניו ואחיו שנים עשר לשנים ועשרים ,6,22,649,648.0,69,68.0,0.7560975609756098,0.5555555555555556,1090000061
ref-m.2.5.3.8.40-ref-m.2.5.3.8.46,ref-bible.0303.13.23.3-ref-bible.303.13.24.2,217275,217332,ref-m.2.5.3.8.40,ref-m.2.5.3.8.46,1304537,1304579,ref-bible.0303.13.23.3,ref-bible.0303.13.24.2,לעונות ולפשעים ולחטאים שעויתי ושפשעתי ושחטאתי לפניך ,עונות וחטאות פשעי וחטאתי הדיעני למה פניך ,7,7,577,577.0,70,70.0,0.5576923076923077,0.8333333333333334,1090000062
ref-m.2.5.3.8.53-ref-m.2.5.3.8.60,ref-bible.0103.23.27.5-ref-bible.0103.23.28.13,217367,217409,ref-m.2.5.3.8.53,ref-m.2.5.3.8.60,240331,240469,ref-bible.0103.23.27.5,ref-bible.0103.23.28.13,הזה יום הכפרים הוא מקרא קדש יהיה לכם ועניתם את נפשתיכם והקרבתם אשה ליהוה וכל מלאכה לא תעשו בעצם היום הזה כי יום כפרים הוא לכפר עליכם,הזה יום הכפרים הוא מקרא קדש יהיה לכם ועניתם את נפשתיכם והקרבתם אשה ליהוה וכל מלאכה לא תעשו בעצם היום הזה כי יום כפרים הוא לכפר עליכם,8,27,192,192.0,71,71.0,0.0,0.0,1090000063
ref-m.2.5.3.11.43-ref-m.2.5.3.11.51,ref-bible.0302.10.7.1-ref-bible.302.10.7.6,218131,218176,ref-m.2.5.3.11.43,ref-m.2.5.3.11.51,1265747,1265778,ref-bible.0302.10.7.1,ref-bible.0302.10.7.6,זכר צדיק לברכה ועל אלו נאמר ושם רשעים ירקב ,זכר צדיק לברכה ושם רשעים ירקב ,9,6,561,561.0,73,73.0,0.3023255813953488,0.33333333333333337,1090000064
ref-m.2.5.4.2.45-ref-m.2.5.4.2.51,ref-bible.0303.13.23.3-ref-bible.303.13.24.2,218769,218826,ref-m.2.5.4.2.45,ref-m.2.5.4.2.51,1304537,1304579,ref-bible.0303.13.23.3,ref-bible.0303.13.24.2,לעונות ולפשעים ולחטאים שעויתי ושפשעתי ושחטאתי לפניך ,עונות וחטאות פשעי וחטאתי הדיעני למה פניך ,7,7,578,577.0,74,74.0,0.5576923076923077,0.8333333333333334,1090000065
ref-m.2.5.4.2.62-ref-m.2.5.4.2.73,ref-bible.0103.16.30.1-ref-bible.103.16.30.12,218881,218942,ref-m.2.5.4.2.62,ref-m.2.5.4.2.73,227241,227304,ref-bible.0103.16.30.1,ref-bible.0103.16.30.12,כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני ה' תטהרו ,כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יהוה תטהרו ,12,12,171,171.0,75,75.0,0.04918032786885246,0.09090909090909094,1090000066
ref-m.2.5.5.1.36-ref-m.2.5.5.1.41,ref-bible.0102.26.33.13-ref-bible.102.26.33.19,220310,220347,ref-m.2.5.5.1.36,ref-m.2.5.5.1.41,158213,158251,ref-bible.0102.26.33.13,ref-bible.0102.26.33.19,הפרוכת המבדילות בין הקדש ובין קדש ,והבדילה הפרכת לכם בין הקדש ובין קדש ,6,7,63,63.0,76,76.0,0.3611111111111111,0.5,1090000067
ref-m.2.5.5.1.56-ref-m.2.5.5.1.62,ref-bible.0102.26.33.13-ref-bible.102.26.33.19,220420,220460,ref-m.2.5.5.1.56,ref-m.2.5.5.1.62,158213,158251,ref-bible.0102.26.33.13,ref-bible.0102.26.33.19,והבדילה הפרוכת לכם בין הקדש ובין קדש ,והבדילה הפרכת לכם בין הקדש ובין קדש ,7,7,64,63.0,77,77.0,0.02702702702702703,0.0,1090000068
ref-m.2.5.5.3.37-ref-m.2.5.5.3.47,ref-bible.0312.2.13.8-ref-bible.312.2.15.4,221115,221171,ref-m.2.5.5.3.37,ref-m.2.5.5.3.47,1458724,1458791,ref-bible.0312.2.13.8,ref-bible.0312.2.15.4,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,השני ושמעא השלישי נתנאל הרביעי רדי החמישי אצם הששי דויד השבעי ,11,11,609,609.0,78,78.0,0.5806451612903226,0.6153846153846154,1090000069
ref-m.2.5.5.3.37-ref-m.2.5.5.3.47,ref-bible.0312.12.10.4-ref-bible.312.12.12.4,221115,221171,ref-m.2.5.5.3.37,ref-m.2.5.5.3.47,1481937,1482005,ref-bible.0312.12.10.4,ref-bible.0312.12.12.4,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,השני אליאב השלשי משמנה הרביעי ירמיה החמשי עתי הששי אליאל השבעי ,11,11,625,625.0,79,78.0,0.5714285714285714,0.6153846153846154,1090000070
ref-m.2.5.5.3.37-ref-m.2.5.5.3.47,ref-bible.0312.24.7.6-ref-bible.312.24.10.2,221115,221171,ref-m.2.5.5.3.37,ref-m.2.5.5.3.47,1503349,1503424,ref-bible.0312.24.7.6,ref-bible.0312.24.10.2,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,השני לחרם השלישי לשערים הרבעי למלכיה החמישי למימן הששי להקוץ השבעי ,11,11,633,633.0,80,78.0,0.6119402985074627,0.6153846153846154,1090000071
ref-m.2.5.5.3.37-ref-m.2.5.5.3.47,ref-bible.0312.26.2.6-ref-bible.312.26.3.6,221115,221171,ref-m.2.5.5.3.37,ref-m.2.5.5.3.47,1506114,1506193,ref-bible.0312.26.2.6,ref-bible.0312.26.3.6,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,השני זבדיהו השלישי יתניאל הרביעי עילם החמישי יהוחנן הששי אליהועיני השביעי ,11,11,650,650.0,81,78.0,0.6216216216216216,0.6153846153846154,1090000072
ref-m.2.5.5.3.37-ref-m.2.5.5.3.47,ref-bible.0312.26.4.7-ref-bible.312.26.5.4,221115,221171,ref-m.2.5.5.3.37,ref-m.2.5.5.3.47,1506230,1506303,ref-bible.0312.26.4.7,ref-bible.0312.26.5.4,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,השני יואח השלשי ושכר הרביעי ונתנאל החמישי עמיאל הששי יששכר השביעי ,11,11,654,654.0,82,78.0,0.5909090909090909,0.6153846153846154,1090000073
ref-m.2.5.5.4.102-ref-m.2.5.5.5.3,ref-bible.0103.16.18.1-ref-bible.103.16.18.14,221732,221791,ref-m.2.5.5.4.102,ref-m.2.5.5.5.3,226209,226283,ref-bible.0103.16.18.1,ref-bible.0103.16.18.14,דם הפר לתוך דם השעיר ונתן את המלא בריקן ויצא אל המזבח ,ויצא אל המזבח אשר לפני יהוה וכפר עליו ולקח מדם הפר ומדם השעיר ונתן ,12,14,168,168.0,83,83.0,0.7910447761194029,0.5882352941176471,1090000074
ref-m.2.5.6.2.4-ref-m.2.5.6.2.18,ref-bible.0103.16.21.18-ref-bible.103.16.21.29,223153,223232,ref-m.2.5.6.2.4,ref-m.2.5.6.2.18,226519,226579,ref-bible.0103.16.21.18,ref-bible.0103.16.21.29,שעיר המשתלח וסומך שתי ידיו עליו ומתוודה וכך היה אומר אנא השם עוו פשעו חטאו ,ואת כל פשעיהם לכל חטאתם ונתן אתם על ראש השעיר ושלח ביד ,15,12,169,169.0,84,84.0,0.72,0.8695652173913043,1090000075
ref-m.2.5.6.2.27-ref-m.2.5.6.2.33,ref-bible.0303.13.23.3-ref-bible.303.13.24.2,223268,223321,ref-m.2.5.6.2.27,ref-m.2.5.6.2.33,1304537,1304579,ref-bible.0303.13.23.3,ref-bible.0303.13.24.2,לעונות ולפשעים ולחטאים שעוו ושפשעו ושחטאו לפניך ,עונות וחטאות פשעי וחטאתי הדיעני למה פניך ,7,7,579,577.0,85,85.0,0.6041666666666666,0.8333333333333334,1090000076
ref-m.2.5.6.2.42-ref-m.2.5.6.2.53,ref-bible.0103.16.30.1-ref-bible.103.16.30.12,223364,223425,ref-m.2.5.6.2.42,ref-m.2.5.6.2.53,227241,227304,ref-bible.0103.16.30.1,ref-bible.0103.16.30.12,כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני ה' תטהרו ,כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יהוה תטהרו ,12,12,172,171.0,86,86.0,0.04918032786885246,0.09090909090909094,1090000077
ref-m.2.5.6.8.73-ref-m.2.5.6.8.77,ref-bible.0207.1.18.7-ref-bible.207.1.18.11,224948,224979,ref-m.2.5.6.8.73,ref-m.2.5.6.8.77,778554,778585,ref-bible.0207.1.18.7,ref-bible.0207.1.18.11,יהיו חטאיכם כשנים כשלג ילבינו ,יהיו חטאיכם כשנים כשלג ילבינו ,5,5,411,410.0,87,87.0,0.0,0.0,1090000078
ref-m.2.5.7.5.8-ref-m.2.5.7.5.18,ref-bible.0102.28.4.5-ref-bible.102.28.4.11,226397,226466,ref-m.2.5.7.5.8,ref-m.2.5.7.5.18,160245,160287,ref-bible.0102.28.4.5,ref-bible.0102.28.4.11,בכתונת ומכנסים ומצנפת ואבנט מוסיף עליו כהן גדול חשן ואפוד ומעיל ,חשן ואפוד ומעיל וכתנת תשבץ מצנפת ואבנט ,11,7,69,69.0,88,88.0,0.765625,0.6153846153846154,1090000079
ref-m.2.5.7.5.18-ref-m.2.5.7.5.28,ref-bible.0203.15.34.3-ref-bible.203.15.34.9,226460,226531,ref-m.2.5.7.5.18,ref-m.2.5.7.5.28,549530,549565,ref-bible.0203.15.34.3,ref-bible.0203.15.34.9,ומעיל וציץ באלו נשאלין באורים ותומים ואין נשאלין אלא למלך ולבית ,הרמתה ושאול עלה אל ביתו גבעת שאול ,11,7,364,364.0,89,88.0,0.71875,0.8333333333333334,1090000080
ref-m.2.5.8.9.75-ref-m.2.5.8.9.86,ref-bible.0209.36.24.2-ref-bible.209.36.25.5,228240,228310,ref-m.2.5.8.9.75,ref-m.2.5.8.9.86,1050450,1050546,ref-bible.0209.36.24.2,ref-bible.0209.36.25.5,אתם מיטהרין מי מטהר אתכם אביכם שבשמים שנאמר וזרקתי עליכם מים טהורים ,אתכם מן הגוים וקבצתי אתכם מכל הארצות והבאתי אתכם אל אדמתכם וזרקתי עליכם מים טהורים וטהרתם ,12,16,459,459.0,90,90.0,0.4888888888888889,0.7647058823529411,1090000081
ref-m.2.6.3.9.8-ref-m.2.6.3.9.22,ref-bible.0301.118.25.1-ref-bible.301.118.25.8,233917,233991,ref-m.2.6.3.9.8,ref-m.2.6.3.9.22,1236224,1236261,ref-bible.0301.118.25.1,ref-bible.0301.118.25.8,ובאנא השם הושיעה נא דברי בית הלל ובית שמאי אומרים אף באנא ה' הצליחה נא ,אנא יהוה הושיעה נא אנא יהוה הצליחה נא ,15,8,537,537.0,91,91.0,0.5633802816901409,0.75,1090000082
ref-m.2.6.4.5.38-ref-m.2.6.4.5.45,ref-bible.0301.118.25.1-ref-bible.301.118.25.8,236026,236059,ref-m.2.6.4.5.38,ref-m.2.6.4.5.45,1236224,1236261,ref-bible.0301.118.25.1,ref-bible.0301.118.25.8,אנא ה' הושיעה נא אנא ה' הצליחה נא ,אנא יהוה הושיעה נא אנא יהוה הצליחה נא ,8,8,538,537.0,92,92.0,0.15789473684210525,0.25,1090000083
ref-m.2.6.5.4.18-ref-m.2.6.5.4.23,ref-bible.0312.13.8.7-ref-bible.0312.13.8.14,238009,238053,ref-m.2.6.5.4.18,ref-m.2.6.5.4.23,1484774,1484836,ref-bible.0312.13.8.7,ref-bible.0312.13.8.14,בכל עז ובשירים ובכנרות ובנבלים ובתפים ובמצלתים ובחצצרות,בכל עז ובשירים ובכנרות ובנבלים ובתפים ובמצלתים ובחצצרות,5,8,630,630.0,93,93.0,0.0,0.0,1090000084
ref-m.2.6.5.4.62-ref-m.2.6.5.4.78,ref-bible.0104.10.7.4-ref-bible.0104.10.8.7,238285,238396,ref-m.2.6.5.4.62,ref-m.2.6.5.4.78,277379,277438,ref-bible.0104.10.7.4,ref-bible.0104.10.8.7,תתקעו ולא תריעו ובני אהרן הכהנים יתקעו בחצצרות והיו לכם,תתקעו ולא תריעו ובני אהרן הכהנים יתקעו בחצצרות והיו לכם,17,10,226,226.0,95,95.0,0.0,0.0,1090000085
ref-m.2.6.5.4.96-ref-m.2.6.5.4.104,ref-bible.0209.8.16.19-ref-bible.209.8.16.28,238501,238553,ref-m.2.6.5.4.96,ref-m.2.6.5.4.104,992391,992448,ref-bible.0209.8.16.19,ref-bible.0209.8.16.28,אחוריהם אל היכל ופניהם קדמה והמה משתחוים קדמה לשמש ,אחריהם אל היכל יהוה ופניהם קדמה והמה משתחויתם קדמה לשמש ,9,10,450,450.0,97,97.0,0.125,0.2222222222222222,1090000086
ref-m.2.8.1.2.22-ref-m.2.8.1.2.28,ref-bible.0301.33.15.1-ref-bible.301.33.15.7,248657,248691,ref-m.2.8.1.2.22,ref-m.2.8.1.2.28,1172194,1172227,ref-bible.0301.33.15.1,ref-bible.0301.33.15.7,היוצר יחד לבם המבין אל כל מעשיהם ,היצר יחד לבם המבין אל כל מעשיהם ,7,7,522,522.0,98,98.0,0.030303030303030304,0.0,1090000087
ref-m.2.8.1.9.38-ref-m.2.8.1.9.44,ref-bible.0103.23.4.1-ref-bible.103.23.4.9,249996,250031,ref-m.2.8.1.9.38,ref-m.2.8.1.9.44,238719,238766,ref-bible.0103.23.4.1,ref-bible.0103.23.4.9,אלה מועדי ה' אשר תקראו אותם במועדם ,אלה מועדי יהוה מקראי קדש אשר תקראו אתם במועדם ,7,9,191,190.0,99,99.0,0.30434782608695654,0.33333333333333337,1090000088
ref-m.2.8.2.9.33-ref-m.2.8.2.9.40,ref-bible.0103.23.4.1-ref-bible.103.23.4.8,252280,252318,ref-m.2.8.2.9.33,ref-m.2.8.2.9.40,238719,238758,ref-bible.0103.23.4.1,ref-bible.0103.23.4.8,אלה מועדי ה' מקראי קודש אשר תקראו אתם ,אלה מועדי יהוה מקראי קדש אשר תקראו אתם ,8,8,190,190.0,100,100.0,0.10256410256410256,0.125,1090000089
ref-m.2.8.2.9.81-ref-m.2.8.2.9.92,ref-bible.0102.24.1.2-ref-bible.102.24.1.13,252502,252573,ref-m.2.8.2.9.81,ref-m.2.8.2.9.92,152202,152266,ref-bible.0102.24.1.2,ref-bible.0102.24.1.13,משה ועד עכשיו שנאמר ויעל משה ואהרן נדב ואביהוא ושבעים מזקני ישראל ,משה אמר עלה אל יהוה אתה ואהרן נדב ואביהוא ושבעים מזקני ישראל ,12,12,58,58.0,101,101.0,0.25757575757575757,0.4285714285714286,1090000090
ref-m.2.8.2.9.85-ref-m.2.8.2.9.92,ref-bible.0102.24.9.1-ref-bible.102.24.9.8,252523,252573,ref-m.2.8.2.9.85,ref-m.2.8.2.9.92,152835,152885,ref-bible.0102.24.9.1,ref-bible.0102.24.9.8,ויעל משה ואהרן נדב ואביהוא ושבעים מזקני ישראל ,ויעל משה ואהרן נדב ואביהוא ושבעים מזקני ישראל ,8,8,59,59.0,102,101.0,0.0,0.0,1090000091
ref-m.2.8.3.8.1-ref-m.2.8.3.8.10,ref-bible.0102.17.11.1-ref-bible.102.17.11.10,253971,254023,ref-m.2.8.3.8.1,ref-m.2.8.3.8.10,140441,140492,ref-bible.0102.17.11.1,ref-bible.0102.17.11.10,והיה כאשר ירים משה ידו וגבר ישראל וגומר וכי ידיו ,והיה כאשר ירים משה ידו וגבר ישראל וכאשר יניח ידו ,10,10,39,39.0,103,103.0,0.14285714285714285,0.4,1090000092
ref-m.2.8.3.8.42-ref-m.2.8.3.8.56,ref-bible.0101.12.11.6-ref-bible.101.12.12.4,254190,254259,ref-m.2.8.3.8.42,ref-m.2.8.3.8.56,20059,20127,ref-bible.0101.12.11.6,ref-bible.0101.12.12.4,אומר עשה לך שרף ושים אותו על נס והיה כל הנשוך וראה אותו וחי וכי ,ויאמר אל שרי אשתו הנה נא ידעתי כי אשה יפת מראה את והיה כי יראו אתך ,15,16,8,8.0,105,104.0,0.6567164179104478,0.7222222222222222,1090000093
ref-m.2.8.3.8.43-ref-m.2.8.3.8.61,ref-bible.0104.21.8.5-ref-bible.0104.21.9.18,254195,254280,ref-m.2.8.3.8.43,ref-m.2.8.3.8.61,302388,302532,ref-bible.0104.21.8.5,ref-bible.0104.21.9.18,עשה לך שרף ושים אתו על נס והיה כל הנשוך וראה אתו וחי ויעש משה נחש נחשת וישמהו על הנס והיה אם נשך הנחש את איש והביט אל נחש הנחשת וחי,עשה לך שרף ושים אתו על נס והיה כל הנשוך וראה אתו וחי ויעש משה נחש נחשת וישמהו על הנס והיה אם נשך הנחש את איש והביט אל נחש הנחשת וחי,15,16,239,239.0,106,106.0,0.0,0.0,1090000094
ref-m.2.8.3.8.43-ref-m.2.8.3.8.57,ref-bible.0205.16.18.2-ref-bible.205.16.18.13,254195,254263,ref-m.2.8.3.8.43,ref-m.2.8.3.8.57,693091,693154,ref-bible.0205.16.18.2,ref-bible.0205.16.18.13,עשה לך שרף ושים אותו על נס והיה כל הנשוך וראה אותו וחי וכי נחש ,כראות זמרי כי נלכדה העיר ויבא אל ארמון בית המלך וישרף עליו ,15,12,395,395.0,107,104.0,0.746031746031746,0.7222222222222222,1090000095
ref-m.2.8.3.8.42-ref-m.2.8.3.8.55,ref-bible.0206.4.7.5-ref-bible.206.4.7.17,254190,254254,ref-m.2.8.3.8.42,ref-m.2.8.3.8.55,719798,719867,ref-bible.0206.4.7.5,ref-bible.0206.4.7.17,אומר עשה לך שרף ושים אותו על נס והיה כל הנשוך וראה אותו וחי ,ויאמר לכי מכרי את השמן ושלמי את נשיכי נשיך ואת בניכי ובניך תחיי ,14,13,400,400.0,104,104.0,0.6875,0.8421052631578947,1090000096
ref-m.2.9.1.2.52-ref-m.2.9.1.2.57,ref-bible.0211.2.23.13-ref-bible.211.2.23.18,257276,257311,ref-m.2.9.1.2.52,ref-m.2.9.1.2.57,1095508,1095543,ref-bible.0211.2.23.13,ref-bible.0211.2.23.18,ויורד לכם גשם מורה ומלקוש בראשון ,ויורד לכם גשם מורה ומלקוש בראשון ,6,6,498,498.0,110,110.0,0.0,0.0,1090000097
ref-m.2.9.2.1.45-ref-m.2.9.2.1.52,ref-bible.0214.3.10.1-ref-bible.214.3.10.8,258596,258638,ref-m.2.9.2.1.45,ref-m.2.9.2.1.52,1112531,1112574,ref-bible.0214.3.10.1,ref-bible.0214.3.10.8,וירא אלהים את מעשיהם כי שבו מדרכם הרעה ,וירא האלהים את מעשיהם כי שבו מדרכם הרעה ,8,8,501,501.0,111,111.0,0.025,0.0,1090000098
ref-m.2.9.2.3.5-ref-m.2.9.2.3.10,ref-bible.0301.120.1.3-ref-bible.301.120.1.8,258876,258905,ref-m.2.9.2.3.5,ref-m.2.9.2.3.10,1242192,1242223,ref-bible.0301.120.1.3,ref-bible.0301.120.1.8,אל ה' בצרתה לי קראתי ויענני ,אל יהוה בצרתה לי קראתי ויענני ,6,6,540,540.0,112,112.0,0.1,0.19999999999999996,1090000099
ref-m.2.9.3.2.18-ref-m.2.9.3.3.19,ref-bible.0212.4.7.11-ref-bible.0212.4.8.7,261703,261806,ref-m.2.9.3.2.18,ref-m.2.9.3.3.19,1101563,1101679,ref-bible.0212.4.7.11,ref-bible.0212.4.8.7,והמטרתי על עיר אחת ועל עיר אחת לא אמטיר חלקה אחת תמטר וחלקה אשר לא תמטיר עליה תיבש ונעו שתים שלש ערים אל עיר אחת,והמטרתי על עיר אחת ועל עיר אחת לא אמטיר חלקה אחת תמטר וחלקה אשר לא תמטיר עליה תיבש ונעו שתים שלש ערים אל עיר אחת,21,12,499,499.0,113,113.0,0.0,0.0,1090000100
