,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-y,grp-ref-sifra,dam-lev,jac,id
46,61,ref-y.1.11.1.3.1.45-ref-y.1.11.1.3.1.57,ref-sifra.2.04-00.4.39-ref-sifra.2.04-00.4.50,854707,854772,128287,128299,ref-y.1.11.1.3.1.45,ref-y.1.11.1.3.1.57,24779,24847,3730,3741,ref-sifra.2.4-00.4.39,ref-sifra.2.4-00.4.50,הכל נאמר כאן ארצך ונאמר כאן ארץ חיטה ושעורה מה ארץ שנאמר להלן ,ובכלי שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,12,11,635.0,59.0,0.5625,0.6923076923076923,4060000047
47,62,ref-y.3.5.8.1.1.37-ref-y.3.5.8.1.1.54,ref-sifra.2.04-00.4.39-ref-sifra.2.04-00.4.50,2327470,2327563,348413,348428,ref-y.3.5.8.1.1.37,ref-y.3.5.8.1.1.54,24779,24847,3730,3741,ref-sifra.2.4-00.4.39,ref-sifra.2.4-00.4.50,בכל לשון אמר רבי חגיי נאמר כאן נגישה ונאמר להלן ונגשו הכחנים בני לוי מה נגישה שנאמר להלן ,ובכלי שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,15,11,2825.0,59.0,0.550561797752809,0.7333333333333334,4060000048
48,63,ref-y.1.11.2.3.5.3-ref-y.1.11.2.3.6.6,ref-sifra.2.4-00.4.40-ref-sifra.2.4-00.4.50,873523,873623,130993,131012,ref-y.1.11.2.3.5.3,ref-y.1.11.2.3.6.6,24786,24847,3731,3741,ref-sifra.2.4-00.4.40,ref-sifra.2.4-00.4.50,נאמ' כאן שמחה ונאמר להלן שמחה מה שמחה שנאמר להלן שלמים אף באן שלמים ושיר נאמר כאן שיר ונאמר להלן,שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן,20,11,664.0,59.0,0.625,0.6666666666666667,4060000049
49,65,ref-y.4.5.2.1.2.56-ref-y.4.5.2.1.2.79,ref-sifra.2.4-00.4.40-ref-sifra.2.4-00.4.58,3323464,3323586,500689,500710,ref-y.4.5.2.1.2.56,ref-y.4.5.2.1.2.79,24786,24890,3731,3749,ref-sifra.2.4-00.4.40,ref-sifra.2.4-00.4.58,נאמר כאן נשילה ונאמר להלן כי ישל זיתיך מה נשילה שנאמר להלן נשירה אף כאן נשירה מה טעמון דרבנין נאמר כאן נשילה,שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן,22,19,3979.0,59.0,0.5833333333333334,0.6,4060000050
50,67,ref-y.1.1.1.1.35.93-ref-y.1.1.1.1.35.102,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,14071,14121,2226,2235,ref-y.1.1.1.1.35.93,ref-y.1.1.1.1.35.102,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן לילה ונאמר להלן לילה מה לילה שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,9,9,4.0,59.0,0.3148148148148148,0.4285714285714286,4060000051
51,68,ref-y.1.4.8.1.2.5-ref-y.1.4.8.1.2.17,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,427265,427323,65727,65739,ref-y.1.4.8.1.2.5,ref-y.1.4.8.1.2.17,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן פן תקדש ונאמר להלן פן תוקדש בו מה פן האמור להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,12,9,214.0,59.0,0.3508771929824561,0.4285714285714286,4060000052
52,69,ref-y.1.7.2.4.9.110-ref-y.1.7.2.4.9.125,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,665158,665240,100672,100686,ref-y.1.7.2.4.9.110,ref-y.1.7.2.4.9.125,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן נפשו ונאמר להלן נפשו דכתיב ואליו הוא נושא את נפשו מה נפשו האמורה להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,14,9,391.0,59.0,0.4936708860759494,0.6,4060000053
53,70,ref-y.2.5.2.4.3.22-ref-y.2.5.2.4.3.33,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,1416081,1416145,210478,210489,ref-y.2.5.2.4.3.22,ref-y.2.5.2.4.3.33,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן עריכה ונאמר להלן וערך הכהן אותם מה עריכה שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,11,9,1220.0,59.0,0.4262295081967213,0.5555555555555556,4060000054
54,71,ref-y.2.4.1.1.1.117-ref-y.2.4.1.1.1.126,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,1493692,1493742,222458,222467,ref-y.2.4.1.1.1.117,ref-y.2.4.1.1.1.126,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,9,9,1580.0,59.0,0.37037037037037035,0.4285714285714286,4060000055
55,72,ref-y.2.4.6.4.4.5-ref-y.2.4.6.4.4.14,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,1561422,1561476,232775,232784,ref-y.2.4.6.4.4.5,ref-y.2.4.6.4.4.14,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן אזכרה ונאמר להלן אזכרה מה אזכרה האמורה להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,9,9,1660.0,59.0,0.3333333333333333,0.33333333333333337,4060000056
56,73,ref-y.2.8.1.1.12.202-ref-y.2.8.1.1.12.211,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,1641869,1641919,244676,244685,ref-y.2.8.1.1.12.202,ref-y.2.8.1.1.12.211,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,9,9,1827.0,59.0,0.37037037037037035,0.4285714285714286,4060000057
57,74,ref-y.2.8.1.1.12.263-ref-y.2.8.1.1.12.272,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,1642172,1642222,244727,244736,ref-y.2.8.1.1.12.263,ref-y.2.8.1.1.12.272,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמ' להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,9,9,1853.0,59.0,0.3888888888888889,0.4285714285714286,4060000058
58,75,ref-y.2.12.1.2.2.113-ref-y.2.12.1.2.2.122,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,1928666,1928717,288237,288246,ref-y.2.12.1.2.2.113,ref-y.2.12.1.2.2.122,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,9,9,2082.0,59.0,0.3333333333333333,0.33333333333333337,4060000059
59,76,ref-y.2.12.1.3.1.51-ref-y.2.12.1.3.1.111,ref-sifra.2.4-00.4.41-ref-sifra.2.4-00.4.58,1930736,1931033,288522,288578,ref-y.2.12.1.3.1.51,ref-y.2.12.1.3.1.111,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,"נאמ' כאן מסת ונאמ' להלן כי לא תוכל שאתו מה שאתו האמו' להלן מעש' אף כאן מעשר א""ר לעז' נאמר כאן שמחה ונאמר שמחה מה שמחה האמורה נאמר כאן מסת ונאמר להלן ותרב משאת בנימן מה משאת שנאמר להלן אחת עיקר והשאר טפילה אף מסת שנאמר כאן",נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן,57,18,2120.0,59.0,0.7194570135746606,0.7692307692307692,4060000060
60,78,ref-y.3.1.1.1.23.4-ref-y.3.1.1.1.23.55,ref-sifra.2.4-00.4.41-ref-sifra.2.4-00.4.58,2056186,2056456,307668,307715,ref-y.3.1.1.1.23.4,ref-y.3.1.1.1.23.55,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן אחוה ונאמר להלן שני' עשר עבדיך אחים אנחנו מה אחים שנאמר להלן נאמ' כאן ישיבה ונאמר להלן ישיבה וירשתה וישבת בה מה ישיבה שנאמר להלן ישיבה שיש עמה ירושה אף ישיבה שנאמר כאן,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן,48,18,2326.0,59.0,0.6534090909090909,0.782608695652174,4060000061
61,79,ref-y.3.1.12.6.7.63-ref-y.3.1.12.6.7.74,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,2206411,2206472,329792,329803,ref-y.3.1.12.6.7.63,ref-y.3.1.12.6.7.74,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן קרייה ונאמר להלן ויקרא בהם שמי מה קרייה שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,11,9,2577.0,59.0,0.4166666666666667,0.5555555555555556,4060000062
62,80,ref-y.3.5.8.1.1.82-ref-y.3.5.8.1.1.94,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,2327701,2327768,348445,348457,ref-y.3.5.8.1.1.82,ref-y.3.5.8.1.1.94,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן נגישה ונאמר להלן ונגש משה אל הערפל מה נגישה שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,12,9,2854.0,59.0,0.46875,0.6363636363636364,4060000063
63,81,ref-y.3.7.1.7.18.128-ref-y.3.7.1.7.18.137,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,2879134,2879185,431636,431645,ref-y.3.7.1.7.18.128,ref-y.3.7.1.7.18.137,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן קרחה ונאמר להלן קרחה מה קדחה האמורה להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,9,9,3293.0,59.0,0.3333333333333333,0.4285714285714286,4060000064
64,82,ref-y.4.1.4.4.5.133-ref-y.4.1.4.4.5.144,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,2983586,2983647,447692,447703,ref-y.4.1.4.4.5.133,ref-y.4.1.4.4.5.144,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן השור יסקל ונאמר להלן השור יסקל מה שור שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,11,9,3392.0,59.0,0.43103448275862066,0.5,4060000065
65,83,ref-y.4.4.1.3.2.4-ref-y.4.4.1.3.2.45,ref-sifra.2.4-00.4.41-ref-sifra.2.4-00.4.50,3154598,3154821,474171,474208,ref-y.4.4.1.3.2.4,ref-y.4.4.1.3.2.45,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן זדון ונאמר להלן זדון בזדון דברו הנביא מה זדון שנאמר להלן נאמר כאג דיבר ונאמר להלן אשר ידבר הנביא בשם יי' מה דיבר שנאמר להלן,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן,38,10,3502.0,59.0,0.6818181818181818,0.6923076923076923,4060000066
66,85,ref-y.4.4.1.3.8.127-ref-y.4.4.1.3.8.144,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,3157857,3157950,474652,474665,ref-y.4.4.1.3.8.127,ref-y.4.4.1.3.8.144,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן בני ישראל ונאמר להלן בני ישראל ויבואו בני ישראל לשבר וגו' מה בני ישראל שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,13,9,3555.0,59.0,0.5714285714285714,0.6,4060000067
67,86,ref-y.4.4.7.3.1.37-ref-y.4.4.7.3.1.51,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,3226750,3226829,485629,485643,ref-y.4.4.7.3.1.37,ref-y.4.4.7.3.1.51,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,14,9,3722.0,59.0,0.5454545454545454,0.6666666666666667,4060000068
68,87,ref-y.4.4.7.5.3.14-ref-y.4.4.7.5.3.28,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,3229067,3229139,485975,485989,ref-y.4.4.7.5.3.14,ref-y.4.4.7.5.3.28,24790,24847,3732,3741,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.50,נאמר כאן דודתו ונאמר להלן או דודו או בן דודו יגאלנו מה דודו שנאמר להלן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,14,9,3764.0,59.0,0.5070422535211268,0.5555555555555556,4060000069
69,88,ref-y.1.9.2.1.11.70-ref-y.1.9.2.1.11.87,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,779725,779810,117346,117363,ref-y.1.9.2.1.11.70,ref-y.1.9.2.1.11.87,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן חלה ונאמר להלן חלת להם שמן מה חלה שנאמר להלן עשויה בשמן אף חלה שנאמר כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,17,17,531.0,59.0,0.4838709677419355,0.6875,4060000070
70,89,ref-y.2.3.5.1.1.35-ref-y.2.3.5.1.1.55,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,1290200,1290313,191425,191443,ref-y.2.3.5.1.1.35,ref-y.2.3.5.1.1.55,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן בין הערבים ונאמר להלן בין הערבים מה בין הערבים שנאמר להלן משש שעות ולמעלן אף כין הערכים שנאמר כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,18,17,924.0,59.0,0.48598130841121495,0.6875,4060000071
71,90,ref-y.2.5.8.1.2.162-ref-y.2.5.8.1.2.180,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,1477978,1478084,220139,220155,ref-y.2.5.8.1.2.162,ref-y.2.5.8.1.2.180,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן תענו את נפשותיכם ונאמר להלן ויענך וירעיבך מה עינוי שנאמר להלן עינוי רעבון אף עינוי שנאמר כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,16,17,1510.0,59.0,0.5392156862745098,0.7222222222222222,4060000072
72,91,ref-y.2.6.2.7.1.6-ref-y.2.6.2.7.1.29,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,1595673,1595797,237661,237681,ref-y.2.6.2.7.1.6,ref-y.2.6.2.7.1.29,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן תשבו ונאמר להלן ופתח אוהר' מועד ישבו יומם ולילה מה ישיבה שנאמר להלן עשה בה את הלילות כימים אף ישיבה שנאמר כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,20,17,1749.0,59.0,0.5546218487394958,0.7619047619047619,4060000073
73,94,ref-y.3.5.7.3.3.36-ref-y.3.5.7.3.3.54,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,2318253,2318351,346996,347014,ref-y.3.5.7.3.3.36,ref-y.3.5.7.3.3.54,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן אלוני מורה ונאמר להלן אלוני מורה מה אלוני מורה האמור להלן שכם אף אילוני מורה האמור כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,18,17,2758.0,59.0,0.4791666666666667,0.5833333333333333,4060000074
74,95,ref-y.4.4.6.1.1.29-ref-y.4.4.6.1.1.49,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,3211011,3211117,483022,483042,ref-y.4.4.6.1.1.29,ref-y.4.4.6.1.1.49,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמ' כאן בשעריך ונאמ' להלן כי ימצא בקרבך בא' שעריך מה שעריך האמור להלן שער שנמצא בו אף שעריך האמור כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,20,17,3636.0,59.0,0.5242718446601942,0.7777777777777778,4060000075
75,96,ref-y.4.4.7.1.1.26-ref-y.4.4.7.1.1.45,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,3223732,3223837,485174,485193,ref-y.4.4.7.1.1.26,ref-y.4.4.7.1.1.45,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה האמורה להלן חרב אף נקימה האמורה כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,19,17,3681.0,59.0,0.5490196078431373,0.6875,4060000076
76,97,ref-y.4.6.1.2.4.39-ref-y.4.6.1.2.4.58,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,3336498,3336604,502694,502710,ref-y.4.6.1.2.4.39,ref-y.4.6.1.2.4.58,24790,24890,3732,3749,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.58,נאמר כאן בהמה טמאה ונאב' להלן בחמה טמאה מה בהמה טמאה האמורה להלן בטומאת הקודש אף בהמה טמאה האמורה כאן ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,16,17,4043.0,59.0,0.5,0.75,4060000077
77,98,ref-y.2.10.1.1.3.41-ref-y.2.10.1.1.3.89,ref-sifra.2.4-00.4.41-ref-sifra.2.4-00.4.61,1835875,1836122,274140,274175,ref-y.2.10.1.1.3.41,ref-y.2.10.1.1.3.89,24790,24907,3732,3752,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.61,מה ישיבה שנאמר להלן מימות יהושע בן נון אף ישיבה שנאמר כאן מימות יהושע בן נון ויקראו הכל בארבעה עשר רבי יודה בר פזי דרש פרזי פרזות נאמר כאן פרזות ונאמר להלן פרזי שנאמ' להלן מימות,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן בכהן כשר ובכלי,36,21,1964.0,59.0,0.6949152542372882,0.8,4060000078
78,100,ref-y.4.6.1.2.6.247-ref-y.4.6.1.2.6.260,ref-sifra.2.04-00.4.47-ref-sifra.2.04-00.4.59,3338455,3338523,502996,503009,ref-y.4.6.1.2.6.247,ref-y.4.6.1.2.6.260,24827,24896,3738,3750,ref-sifra.2.4-00.4.47,ref-sifra.2.4-00.4.59,מה חטאתם שנאמר להלן שיש בהן חיוב קרבן אף חטאתם שנאמר כאן שיש בהן ,מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן בכהן ,13,12,4128.0,59.0,0.5692307692307692,0.7857142857142857,4060000079
79,101,ref-y.2.3.5.1.1.84-ref-y.2.3.5.1.1.99,ref-sifra.2.04-00.4.47-ref-sifra.2.04-00.4.60,1290443,1290522,191463,191474,ref-y.2.3.5.1.1.84,ref-y.2.3.5.1.1.99,24827,24900,3738,3751,ref-sifra.2.4-00.4.47,ref-sifra.2.4-00.4.60,מה ערב שנאמר להלן משש שעות ולמעלןך אף ערב שנאמר כאן משש שעות ולמעלן ויהא כשר ,מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן בכהן כשר ,11,13,964.0,59.0,0.6233766233766234,0.7333333333333334,4060000080
80,102,ref-y.2.12.2.1.6.45-ref-y.2.12.2.1.6.52,ref-sifra.2.04-00.5.29-ref-sifra.2.04-00.5.36,1941909,1941946,290288,290294,ref-y.2.12.2.1.6.45,ref-y.2.12.2.1.6.52,25040,25081,3776,3782,ref-sifra.2.4-00.5.29,ref-sifra.2.4-00.5.36,תרשיני לומר דבר לפניך אני אמר לו אמור ,תרשיני לומר לפניך מה שלמדתני אמר לו אמור ,6,6,2224.0,102.0,0.2926829268292683,0.5,4060000081
81,103,ref-y.2.5.1.1.23.283-ref-y.2.5.1.1.23.313,ref-sifra.2.04-00.5.67-ref-sifra.2.04-00.5.94,1396660,1396823,207532,207557,ref-y.2.5.1.1.23.283,ref-y.2.5.1.1.23.313,25244,25385,3808,3831,ref-sifra.2.4-00.5.67,ref-sifra.2.4-00.5.94,אמר לו רבי טרפון אקפח את בניי שלא היטיתה ימין ושמאל אני הוא שראיתי את המעשהו בושכחתי ולא היה לי לפרש ואתה דורש ומסכים לשמועה הא כל הפורש ממך כפורש מחייו ,אמר לו רבי טרפון אקפח את בני שלא הטית ימין ושמאל אני הוא ששמעתי ולא היה לי לפרש ואתה דורש ומסכים לשמועה הא כל הפורש ממך כפורש מחייו ,25,23,1158.0,103.0,0.1437908496732026,0.19047619047619047,4060000082
